RESORT,ORDER_BY,NEXUS_ROOM_TYPE
21057,7,"SK,RYC"
17116,1,"K,RZG"
17116,2,"QQ,RZG"
83463,6,"DT,FYN"
76707,4,"K,WOL"
76707,8,"SK,KFC"
66116,4,"SK,CST"
16099,6,"K,GUJ"
53013,1,"Q,NAP"
66006,2,"D,HNA"
95086,2,"TT,FCL"
56020,1,"T,CQO"
56020,5,"K,MUW"
10306,5,"K,BAM"
56020,3,"Q,MUW"
56020,2,"TT,CQO"
99520,9,"TT,SNN"
99036,1,"Q,YUM"
06114,4,"S21,ZYD"
03029,8,"D,EQU"
03029,2,"QQ,EQV"
66006,3,"K,HNA"
19096,4,"DD,ZNA"
19096,3,"K,ZNA"
44448,3,"K,BAM"
44448,4,"QQ,BAQ"
05707,2,"SK,RLX"
23167,11,"SK,OSO"
44591,3,"SK,BIM"
33149,8,"K,BAQ"
93477,5,"Q,XDL"
03149,1,"K,ASZ"
03149,2,"SK,USJ"
05125,2,"K,FAS"
95465,5,"D,FMJ"
29069,6,"QQ,PCF"
93776,1,"Q,SNN"
39136,4,"SQQ,SWP"
48144,2,"K,SVP"
17116,3,"K,WNJ"
88183,4,"K,TCG"
39136,5,"WK,CQC"
52012,2,"QQ,ZMU"
44756,1,"QQ,NBP"
95517,5,"Q,BVS"
34178,7,"SQQ,RGP"
64007,4,"QQ,LKE"
10306,6,"SE,RVZ"
56021,6,"TT,AHB"
01125,6,"WK,CQC"
01125,7,"WS2,GUJ"
56021,1,"T,CQO"
56020,4,"TT,MUW"
56020,8,"K,GTL"
44203,16,"K,NIH"
44203,2,"Q,NIH"
01127,1,"QQ,NBP"
98163,1,"Q,LLW"
10250,4,"K,WGJ"
44391,4,"S23,UQK"
78020,3,"K,ZZK"
18058,3,"QQ,DCD"
24139,5,"QQ,VTQ"
44309,6,"QQ,HSA"
54073,1,"K,ZFW"
54073,4,"WK,BAQ"
44309,3,"QQ,HNA"
78001,8,"SK,BVP"
48153,4,"K,BZE"
44693,9,"QQ,BJP"
44693,8,"K,QAU"
05625,2,"QQ,RCE"
05625,4,"SDD,BMA"
05625,3,"SK,BMA"
05625,5,"SKQ,HZM"
45067,7,"SA,BAK"
85462,3,"K,QQR"
66037,6,"K,ROC"
66037,7,"QQ,ROC"
99035,4,"Q,MQD"
78032,3,"D,HOK"
88151,9,"SQ,SVJ"
88060,2,"TT,TCG"
47125,7,"K,MYG"
66111,2,"QQ,IJU"
88234,3,"K,EXO"
44749,7,"K,CYU"
01125,5,"WK,BJP"
83744,4,"D,NPB"
03118,5,"K,UPN"
05536,6,"SK,IBG"
11216,1,"QQ,GCT"
88098,5,"Q,TCG"
37115,5,"SQQ,LKK"
88186,4,"Q,GHL"
76924,1,"K,ACI"
38122,4,"SQ,JFU"
13032,2,"Q,CXA"
88186,3,"TT,GHL"
88186,6,"TT,YZZ"
88186,8,"STT,YZV"
83957,3,"DT,FYN"
83957,4,"DTT,FYN"
03029,1,"Q,EQU"
19121,3,"SK,VLP"
19121,4,"SQQ,VLP"
98107,3,"Q,LAK"
53013,4,"WQQ,RQM"
44596,1,"SK,CET"
13052,1,"K,AXJ"
30023,3,"SK,FLL"
44554,7,"QQ,BAM"
98342,1,"T,CSX"
44554,6,"K,BJK"
98342,3,"D,VDD"
26170,2,"QQ,GED"
98342,7,"Q,VDW"
93867,1,"Q,LLW"
93867,2,"K,NYQ"
52027,3,"K,MWW"
56400,1,"TT,STN"
44648,6,"QQ,CQC"
83851,1,"T,SNN"
83851,2,"D,SNN"
83851,3,"TT,SNN"
83851,5,"DT,SNN"
94232,3,"TT,XRF"
94232,6,"TT,XPY"
94232,7,"K,XQR"
98248,1,"T,YCI"
98248,6,"KT,YCT"
83708,4,"K,NUP"
83708,3,"K,NXE"
26170,5,"K,BAQ"
98281,2,"Q,STQ"
98281,5,"KT,JYX"
29090,6,"K,MBE"
77547,3,"SQ,XUT"
77547,4,"Q,XUU"
66006,9,"SK,VUO"
33106,9,"K,CNC"
05663,3,"K,NYK"
95216,3,"D,PUN"
06183,6,"SK,AXF"
93811,3,"QTT,ZNM"
13062,19,"WK,BAM"
06040,6,"K,DZH"
06040,7,"DD,XZK"
42048,1,"QQ,HNA"
42048,5,"K,XBW"
42048,6,"QQ,XBW"
06040,9,"Q,DGM"
42048,2,"K,HNA"
38077,3,"K,WBW"
42048,7,"SK,WME"
38077,9,"Q,PTL"
42048,4,"SK,WFN"
10214,3,"SK,WOK"
10214,1,"K,XPB"
10214,2,"K,XPC"
62100,1,"QQ,HBO"
44500,1,"K,NMF"
38156,1,"K,GMH"
38156,4,"K,FIF"
38156,10,"K,WFZ"
38156,11,"QQ,FIF"
39136,7,"WSK,GUJ"
66058,1,"Q,KTN"
95265,2,"D,STN"
22063,5,"K,LAF"
93546,6,"T,LLW"
10214,4,"DD,XPB"
10214,5,"DD,XPC"
10214,7,"QQ,XPC"
10214,8,"QQ,XPB"
10214,9,"SK,NYY"
10214,6,"SK,NYU"
44522,3,"SK,EZB"
44522,7,"K,BZF"
84204,8,"DDT,IXD"
83952,3,"D,WNR"
93858,5,"QT,NUP"
17129,1,"K,GCP"
95435,4,"D,ECR"
83875,5,"SK,QZV"
44341,7,"K,BAM"
44591,5,"SK,GUJ"
05377,3,"DD,RZK"
05425,4,"K,CIT"
05425,5,"QQ,CIT"
15107,1,"K,GDC"
05457,2,"QQ,CIP"
15107,2,"QQ,GDC"
15107,3,"Q,GDC"
48174,9,"QQ,MPT"
95352,2,"Q,VLC"
03124,3,"QQ,CPR"
03124,4,"K,CPR"
03124,16,"QQ,CPY"
03124,1,"QQ,CPA"
03124,2,"K,CPA"
67007,1,"Q,HDJ"
67007,2,"QQ,HDJ"
67007,3,"K,HEV"
67007,5,"K,HFA"
67007,6,"K,IST"
44749,1,"QQ,VLP"
44749,4,"SQQ,IKT"
93366,4,"TT,XVY"
93366,5,"TT,OVX"
93366,2,"Q,CFN"
44663,7,"K,CNC"
44663,8,"K,BAM"
44663,9,"SK,IBG"
03124,17,"QQ,CQI"
45075,2,"K,MFW"
36166,3,"SK,DJX"
50082,8,"SK,UTI"
50082,3,"Q,OFM"
02004,4,"QQ,YJF"
61030,3,"K,NWB"
11217,5,"WK,CNC"
29088,1,"QQ,WNT"
39069,21,"SA,HMY"
83851,4,"D,NXE"
61089,3,"QQ,QSG"
05724,1,"K,DXL"
05215,2,"QQ,DFM"
05405,5,"K,OLJ"
76585,5,"SK,KKU"
37118,1,"SK,JAY"
37118,3,"SQQ,JAY"
05724,6,"WK,BAM"
93858,7,"AK,ANT"
02004,5,"QQ,YJI"
05724,5,"WK,BAQ"
56400,2,"K,STN"
03123,3,"K,QDO"
93757,4,"DT,ZAS"
11216,3,"QQ,GCX"
77710,1,"Q,AMF"
44749,8,"WK,BAQ"
53013,5,"WK,RQM"
93641,17,"K,MQD"
93641,18,"TT,MQD"
93740,2,"TT,RTQ"
93641,19,"TTT,VTR"
05551,6,"K,CQC"
06165,4,"QQ,JKC"
06165,1,"Q,JKC"
05551,7,"K,BJP"
62075,3,"K,PQM"
62075,13,"K,OCR"
56400,4,"KTT,RHO"
06163,3,"QQ,XVS"
23161,6,"SK,GNA"
77553,1,"T,PRG"
84054,2,"D,TIJ"
64010,6,"QQ,DDM"
98354,1,"K,STQ"
92628,1,"T,WSV"
77553,3,"D,PRG"
95140,6,"SD,EIM"
41068,4,"DD,AUA"
98161,6,"SK,ENB"
77553,2,"TT,PRG"
77553,4,"SQ,PRI"
75301,6,"SQ,VRL"
75301,5,"Q,VSY"
05456,4,"K,BJP"
93417,1,"D,GCE"
44734,4,"SK,ALR"
26183,2,"K,RSY"
95435,2,"TT,FFV"
95435,3,"Q,ECQ"
96062,6,"D,POG"
56011,2,"TT,JGJ"
56011,5,"TT,RFW"
34164,3,"SK,BCO"
54061,2,"K,FTX"
50144,8,"SK,CRD"
03062,3,"QQ,XHT"
26139,6,"K,BAM"
99043,4,"TT,EME"
99043,6,"K,EOP"
44650,3,"QQ,UKA"
03062,5,"Q,XHU"
34173,4,"SK,GWO"
10038,8,"QQ,BOP"
10038,5,"QQ,GJO"
10038,2,"QQ,GJP"
10038,4,"K,GJQ"
10038,3,"QQ,GJR"
10038,12,"K,GJS"
10038,7,"K,GJT"
05681,2,"K,ASZ"
05681,1,"Q,ASZ"
05681,3,"QQ,ASZ"
34173,3,"K,FNX"
10038,10,"QQ,BAM"
05674,1,"SQ,KKG"
05674,2,"SQQ,KKG"
44684,6,"K,BAG"
44684,8,"QQ,BAG"
85462,1,"K,QQU"
78527,6,"Q,QIN"
78527,7,"Q,QIQ"
78527,9,"TT,QIN"
78527,10,"TT,QIQ"
78527,13,"TT,QIY"
78527,14,"K,QIZ"
66096,3,"SK,EON"
78527,15,"STT,QIZ"
34182,2,"K,QZM"
34182,5,"QQ,IBG"
19110,5,"Q,BJP"
34143,4,"QQ,NIH"
19116,2,"QQ,PMR"
83007,5,"TT,AWN"
18110,2,"QQ,GHS"
10038,14,"QQ,VAQ"
10038,13,"QQ,VBZ"
93547,2,"Q,CLA"
44683,1,"K,GOX"
17134,2,"K,IJU"
10038,9,"QQ,BAQ"
97322,1,"Q,XVP"
97322,3,"Q,XVT"
17134,5,"SK,UZH"
17134,6,"SK,SOH"
17134,8,"SK,OCI"
93547,4,"TTT,YAY"
93795,3,"SK,YCB"
95372,2,"Q,HOR"
95372,5,"SK,HPW"
88141,7,"SK,AND"
70154,3,"K,XXK"
70154,9,"SK,NSM"
61049,4,"SK,XUO"
95465,2,"D,HWH"
41068,13,"K,BAQ"
41068,14,"K,CJI"
01125,1,"K,ZGX"
84236,3,"K,XNY"
84236,6,"SK,NDX"
92933,2,"Q,JKQ"
92933,3,"T,JKQ"
45095,3,"K,AYT"
32114,1,"K,VLP"
50116,1,"QQ,HRF"
93823,2,"K,TRE"
44501,2,"QQ,NIH"
92933,4,"TTT,JKQ"
05681,4,"SK,ZFC"
36152,6,"K,OBO"
93828,3,"TT,NVF"
34136,5,"Q,VAK"
67013,5,"QQ,DVX"
39095,3,"K,BAQ"
70189,3,"DD,NSM"
19110,7,"Q,UJN"
93828,2,"D,NVF"
77710,5,"TT,AMI"
44749,6,"SQQ,WYH"
83957,7,"SK,QOD"
44680,9,"QQ,CNC"
83939,7,"K,SNN"
34158,7,"D,BAQ"
34158,8,"D,BJK"
45073,5,"SQQ,RXI"
05582,1,"K,NIH"
88209,1,"TT,CQO"
88209,2,"TT,OYV"
88209,3,"K,OYX"
88209,5,"SK,OZB"
70285,3,"SDD,GOQ"
64012,5,"K,HIS"
14198,5,"QQ,BJP"
14198,8,"SQQ,GUJ"
37124,3,"SK,GQX"
45073,4,"SK,RXI"
33094,5,"SQQ,TSL"
48166,5,"DD,PTA"
66113,2,"QQ,GKW"
66113,1,"Q,GKW"
38161,2,"K,TYU"
19110,2,"DD,UJN"
05644,3,"QQ,LOE"
05644,5,"SK,CHJ"
10398,5,"K,BJP"
20001,3,"K,RUE"
45088,8,"K,CQC"
93462,2,"K,IZZ"
95393,4,"SD,OPP"
93841,1,"Q,HTG"
93559,5,"Q,PRB"
23094,10,"QQ,AVK"
92731,4,"S23,MGV"
98119,4,"Q,SUP"
03147,3,"K,FDB"
99516,12,"SK,FFL"
16081,4,"SK,LLJ"
98365,4,"QT,SOA"
36135,4,"SK,CPF"
83816,6,"TT,FVQ"
83816,2,"D,SNN"
47092,6,"WQQ,BAQ"
90976,6,"SK,AHR"
81037,3,"D,RNV"
81037,4,"SQ,RNW"
26181,7,"WK,BNN"
97158,5,"A23,ZST"
97158,8,"QT,YYW"
52032,4,"QQ,PCF"
90792,10,"S23,HOY"
83745,1,"T,SNN"
39079,4,"SK,JSN"
04084,11,"K,BJP"
77702,4,"SQ,CWO"
77702,5,"D,CYT"
92914,4,"ATT,XWT"
53013,2,"K,NAP"
05244,8,"SQQ,AZD"
92914,6,"TT,OFG"
98250,5,"KT,LAS"
89403,3,"K,FAF"
44732,7,"SQQ,ZNG"
61079,8,"S23,FPD"
61079,7,"S23,FPE"
28074,9,"SKQ,IBG"
23175,3,"SK,HPM"
44498,2,"K,HCM"
44498,1,"QQ,HCM"
23175,7,"WQQ,BJP"
11216,7,"SK,GDF"
31029,3,"K,CQJ"
89145,1,"TT,CSF"
89145,2,"D,CSR"
36135,5,"Q,CNC"
98107,2,"D,CWX"
98107,4,"Q,HQV"
99312,2,"TT,RCX"
93007,3,"Q,KLY"
88154,7,"TT,KQB"
11223,1,"K,QZM"
36166,2,"QQ,JBI"
03124,11,"QQ,KDQ"
98107,5,"QTT,FZC"
33138,1,"QQ,NIR"
93804,4,"TT,MPJ"
44594,9,"WQQ,ALH"
95491,2,"D,HYF"
95492,1,"Q,BBR"
95492,2,"Q,CVG"
95492,3,"TT,AON"
95493,1,"T,LPJ"
95493,2,"D,LPJ"
95493,3,"D,BLX"
11178,3,"SK,PBW"
05605,4,"SK,GMA"
78523,1,"D,FPH"
78523,5,"D,FPP"
03126,1,"K,BWH"
99524,6,"SK,VSR"
03126,2,"QQ,BWH"
01124,2,"K,CJX"
62133,2,"K,XMR"
62133,4,"SQQ,GLU"
05226,4,"QQ,CBO"
05226,5,"K,BYT"
72064,2,"TT,WRA"
72064,3,"K,FTJ"
13046,5,"SK,YRA"
83920,7,"D,NUP"
22057,3,"K,PYX"
78529,1,"D,TZZ"
05456,3,"QQ,ONR"
44734,12,"WSK,GUP"
50115,7,"SK,LWG"
38138,3,"SK,QGK"
38138,1,"QQ,EKW"
83933,2,"D,WNR"
06098,2,"DD,NTI"
77705,2,"D,UZQ"
83354,5,"TTT,NXE"
83354,6,"D,SNN"
83354,7,"KT,KCI"
83354,9,"TT,NUP"
98315,5,"D,YHD"
44717,1,"QQ,GNC"
44647,4,"QQ,GED"
44717,5,"K,EMK"
44647,3,"QQ,GEI"
44647,5,"SK,QKX"
23170,7,"SQQ,LIH"
77706,3,"SK,KZA"
43172,8,"WK,CNC"
76851,2,"K,GPC"
76851,3,"SK,GPC"
93477,4,"TT,MQG"
93832,2,"Q,CFM"
93520,5,"Q,WCK"
93520,1,"Q,WIZ"
93821,4,"QT,WTJ"
47126,1,"DD,HCM"
54019,3,"DD,ASP"
54019,4,"K,ASW"
54019,7,"WK,ATB"
05251,1,"K,XOM"
50024,2,"K,HNA"
88131,1,"T,ZBD"
70605,7,"QT,GNA"
16101,1,"K,HIN"
98308,4,"K,MXK"
98308,2,"D,MWK"
53013,3,"QQ,NAP"
34158,5,"K,MPX"
93501,1,"Q,NCU"
93501,3,"TT,NLC"
93501,4,"Q,NLC"
93501,6,"SK,NPC"
99363,5,"SK,YUZ"
99363,3,"K,YUM"
41100,4,"SK,UXU"
34117,2,"QQ,NIH"
41100,5,"WK,CQC"
93554,3,"QT,SNN"
83261,8,"DT,SNN"
34117,9,"QQ,SHH"
83261,11,"D,CDZ"
98257,3,"K,KFV"
48169,11,"QQ,CFS"
98154,3,"Q,CSX"
98378,1,"T,LLW"
98378,3,"TT,LLW"
93601,5,"TT,WSE"
97431,4,"A24,APW"
97431,1,"Q,AQE"
97431,7,"QT,ASX"
89143,2,"D,LFO"
95271,2,"TT,LWL"
93126,2,"K,HIH"
90253,4,"Q,POV"
98378,4,"Q,NUP"
98378,5,"QT,NJU"
44749,3,"SK,IKT"
93850,2,"K,VHM"
84236,1,"K,NUP"
93170,7,"SQ,UFD"
29058,4,"SK,PQU"
43166,1,"SK,SSG"
70186,1,"K,ZDR"
70186,2,"SK,NZN"
97321,3,"Q,BAB"
61043,3,"K,FCQ"
10405,1,"QQ,VLQ"
83507,9,"K,FYN"
41067,5,"SK,VAA"
05726,1,"K,GFX"
05726,4,"SK,GFX"
05726,6,"SQQ,HPM"
16101,2,"QQ,HIN"
14215,4,"SK,PDO"
05601,3,"K,HWK"
05726,8,"K,STG"
14215,5,"SK,BUE"
88125,1,"T,EXO"
37112,7,"SK,WNO"
05251,2,"QQ,NIH"
72064,1,"D,WRA"
70209,6,"TTT,KPZ"
18100,4,"QQ,BAQ"
98033,6,"QD,JDU"
98306,6,"Q,UUJ"
95363,5,"D,UTB"
99035,3,"TT,JZY"
44697,7,"QQ,RMX"
34108,8,"SK,LXP"
16101,4,"QQ,EZI"
33149,3,"K,EAM"
33149,2,"QQ,EAM"
88199,3,"SK,EXO"
13049,4,"KQ,YGL"
44734,6,"QQ,SMH"
44734,7,"K,SMH"
44734,8,"SK,WDU"
44734,10,"WK,BJP"
14092,1,"K,YWJ"
78604,13,"KTT,ARX"
23175,2,"K,VAP"
50143,4,"SK,QSX"
23175,8,"WSQ,EOR"
90976,8,"AR,BUA"
93612,4,"K,ZQM"
19103,3,"SK,NIH"
19103,1,"K,NIH"
70209,9,"HT2,BUF"
83957,16,"D,NML"
11225,10,"WK,BVE"
10225,7,"SK,LVM"
50061,5,"QQ,GQO"
50061,2,"K,GQO"
98191,6,"QT,WMD"
45095,7,"WQQ,MMP"
50093,7,"D,KTY"
83383,1,"T,SNN"
10324,4,"SK,KIH"
83383,3,"D,SNN"
99103,2,"QQ,ZCI"
93720,2,"K,ZIE"
52027,4,"WQ,BAM"
06040,1,"DD,DZH"
30023,2,"K,RYD"
38114,3,"K,RLR"
96092,2,"TT,MHC"
48176,1,"K,DNM"
83775,1,"T,SNN"
77710,3,"TTT,ASL"
44411,1,"K,FGE"
44647,2,"K,GEG"
44411,3,"Q,FGE"
62068,2,"K,BKA"
44647,1,"K,QKX"
39079,6,"Q,BJP"
94230,2,"Q,GFF"
94230,3,"TT,GGG"
89403,4,"TT,FBY"
52012,5,"SKK,AZL"
52012,3,"K,ZMU"
98371,3,"QT,SNN"
93823,4,"K,TMH"
44607,1,"K,WYW"
51071,2,"K,WXJ"
97391,1,"K,WVO"
44607,2,"QQ,WYW"
05243,16,"WDD,BAM"
14147,3,"QQ,MCI"
53005,5,"WK,ZAO"
05745,1,"SK,GYI"
93617,1,"T,LLW"
97425,4,"QT,SOD"
97452,3,"K,ICJ"
48124,4,"K,VJM"
83934,2,"D,WNR"
83934,10,"D,AWT"
93593,9,"SK,KEJ"
88236,6,"SK,BGT"
98381,2,"KT,BGY"
98381,7,"K,BHL"
33065,12,"D,FJS"
93170,2,"Q,PSE"
95483,5,"SD,XKH"
10168,14,"DD,BPO"
06038,6,"MU,BHZ"
43120,5,"Q,SXF"
48100,1,"QQ,XJL"
41078,7,"QQ,HRS"
41078,2,"QQ,HRF"
41078,8,"SK,EWQ"
41078,4,"SK,HUO"
03150,8,"WQS,BAQ"
47084,6,"K,BJP"
83315,6,"DT,FYN"
13054,3,"K,XCT"
13054,4,"K,XCD"
13054,5,"QQ,XCG"
13054,9,"QQ,XCH"
13054,6,"K,XCI"
13054,10,"SK,XCJ"
13054,7,"K,XCK"
13054,8,"K,XCM"
38105,6,"K,TWS"
38105,3,"QQ,TXH"
66038,1,"Q,NII"
03061,3,"SK,AAI"
70154,7,"K,URZ"
83770,1,"T,SNN"
83770,2,"D,SNN"
83770,3,"TT,SNN"
44298,1,"K,UDU"
90862,3,"SK,TSE"
98294,3,"TT,NGA"
88136,3,"T,NSM"
88136,4,"TT,NSM"
88136,5,"TT,NUP"
88136,1,"T,WIW"
88144,4,"STT,NSM"
88144,2,"TT,NSM"
88144,1,"T,NSM"
88144,3,"TT,SGJ"
88146,4,"T,NSN"
88146,2,"TT,NSM"
88146,5,"K,NBU"
83682,7,"D,TBT"
83682,8,"TTT,SNN"
92210,1,"T,WRA"
05607,1,"K,OOA"
22061,9,"SK,BJP"
10200,3,"SK,SHK"
44553,2,"K,LHD"
78503,8,"DD,NJU"
44553,1,"QQ,LHD"
83226,3,"D,NXE"
44553,5,"K,XCN"
26167,3,"Q,ICE"
11175,1,"DD,WNC"
62054,3,"QQ,HBO"
44553,4,"K,XCP"
44553,3,"K,XCS"
44553,6,"SK,XCR"
83653,4,"K,AWN"
67024,7,"K,BDA"
19078,3,"SK,SJX"
45023,3,"SA,AZL"
98024,1,"T,ZKV"
83642,3,"TTT,WNR"
88152,2,"TT,NSM"
26079,15,"K,ONH"
95077,4,"QQ,TBC"
05535,3,"SK,PMD"
62076,3,"Q,HXV"
62076,7,"DD,HXV"
62076,2,"K,MYE"
62076,4,"DD,MYE"
62076,1,"Q,MYE"
44507,3,"SQQ,EAQ"
47101,1,"DD,ZJE"
47101,3,"DD,BAM"
11058,3,"K,HSA"
97464,5,"Q,ZWX"
97464,6,"QT,ZWX"
05578,1,"K,HNA"
97464,1,"Q,UJZ"
76075,1,"Q,QRK"
76075,4,"SK,GHY"
95314,4,"D,BJY"
95314,3,"D,BKC"
78658,6,"TT,VLD"
76075,3,"TT,QRL"
05578,2,"QQ,HNA"
89142,4,"D,CPH"
93606,5,"K,TXX"
06040,3,"QQ,XZK"
97160,6,"QT,TUR"
39105,6,"Q,PUR"
06040,5,"SK,XZR"
88236,3,"SKT,BIH"
44549,7,"SK,QIO"
95324,5,"TT,MWE"
93458,3,"SF,ULP"
62076,5,"K,HXV"
62076,8,"QQ,HXV"
78032,6,"DDT,HOD"
05421,9,"WK,BAQ"
05421,10,"WQQ,BAM"
05638,6,"WQ,CQC"
66058,3,"K,FMI"
19066,1,"K,PBR"
98124,4,"Q,QMW"
98124,7,"QQ,QNI"
16107,1,"QQ,GNC"
05456,1,"K,ONR"
95442,3,"D,XCO"
62129,8,"K,HQE"
62129,6,"K,HSD"
16106,3,"SQQ,GFX"
62129,15,"SK,HTF"
62129,11,"QQ,HPL"
16106,5,"WK,BAM"
66077,4,"Q,UMH"
53014,8,"WQQ,BJP"
83770,4,"D,NXE"
83770,5,"K,SNN"
95146,4,"SK,TEM"
28067,4,"K,RCU"
28067,6,"WQQ,BAQ"
26181,6,"WK,CQC"
90711,3,"S14,TZY"
05689,6,"SK,GGT"
05689,7,"SQQ,GGT"
16107,3,"SK,RXF"
16107,6,"WK,BJP"
16107,8,"WQQ,BJP"
16107,9,"SK,EHA"
31029,10,"K,DGJ"
92597,5,"D,NJU"
88161,5,"TT,YMR"
05084,2,"DD,FQS"
05084,12,"SK,FSE"
66077,8,"K,ZOY"
54045,7,"K,XUI"
88063,1,"T,JKQ"
88063,7,"TT,FWR"
16106,6,"WK,BAQ"
44715,3,"SK,GFX"
76075,2,"K,QRL"
06185,7,"SK,BNQ"
23098,2,"QQ,NLF"
44715,4,"WK,BJP"
08006,5,"K,UJW"
44715,5,"WK,BAM"
79060,8,"K,CMC"
83862,5,"TT,TBT"
06038,2,"K,QXC"
44691,2,"QQ,WNT"
44691,1,"K,WNT"
44691,3,"SK,FQL"
34182,4,"K,UXU"
36145,1,"DD,NTI"
78023,2,"TT,QSF"
99105,2,"Q,DOR"
99105,3,"K,URL"
76707,3,"K,SNN"
93858,6,"Q,AQJ"
93831,1,"T,AKM"
93831,6,"Q,AKM"
06040,8,"DD,BAQ"
90534,2,"QT,HGT"
43183,2,"K,XGL"
05362,7,"K,VKD"
05362,6,"K,VKF"
83486,6,"T,NML"
93831,2,"TT,AKM"
54064,1,"K,QYI"
54064,2,"K,QYM"
93642,2,"TT,DRW"
93642,4,"TTT,DRW"
93642,5,"T,PLL"
54064,3,"K,QYN"
98245,5,"KTT,JLG"
54064,4,"QQ,MCI"
36144,9,"SK,DFL"
38138,6,"QQ,QCE"
70258,1,"K,HRP"
54064,5,"QQ,SHH"
44549,11,"SK,QJG"
47071,2,"QQ,CFR"
83027,7,"DT,FYN"
15092,2,"QQ,WNF"
93520,9,"Q,IJX"
37116,3,"K,ATP"
95265,1,"TT,STN"
95265,3,"D,BUS"
88220,1,"Q,IHB"
88220,2,"D,IHH"
18100,2,"QQ,CHO"
88220,3,"D,IHI"
88220,4,"T,IHO"
97435,6,"SK,SCS"
97435,7,"SK,SCT"
93364,5,"SK,SEC"
66085,3,"K,BVD"
29078,2,"QQ,HNA"
29078,5,"SK,AGI"
55001,15,"SQQ,LZY"
34151,4,"K,JJU"
34151,6,"K,JMS"
93412,3,"Q,ZDB"
50024,1,"QQ,HNA"
50024,6,"QQ,GQC"
98299,1,"K,MZI"
14112,4,"SDD,KZE"
14112,10,"SK,LBB"
01114,5,"SK,PWF"
76924,2,"SK,ADA"
14112,5,"SK,LBD"
01114,2,"QQ,VRG"
93497,5,"QT,SNN"
01114,1,"K,YRT"
56001,5,"D,HDI"
99702,18,"STT,MFV"
05326,12,"SK,BGG"
45095,1,"QQ,KMF"
83978,1,"D,SNN"
83978,2,"TT,SNN"
83978,5,"D,FYN"
83978,6,"SK,NSG"
14147,2,"K,BJL"
43180,3,"K,BAQ"
54064,6,"QQ,QYN"
37112,8,"SK,JDQ"
04117,7,"WK,BAQ"
39067,8,"K,IDC"
39067,9,"DD,IDC"
93462,1,"Q,RNB"
92597,1,"TT,SNN"
92597,4,"TTT,RSQ"
05699,3,"K,BDI"
05699,1,"Q,BDH"
05699,2,"QQ,BDH"
05699,4,"SK,ZDD"
06180,7,"K,BJP"
06180,6,"K,CQC"
06180,1,"K,UKA"
06180,2,"QQ,UKA"
77719,1,"D,DXH"
77719,2,"TT,DXH"
19121,2,"K,VLP"
78032,4,"TTT,LRH"
93201,4,"Q,SUP"
34146,4,"SK,HCM"
18100,1,"K,CHO"
18109,1,"QQ,VLP"
62108,3,"S23,KIA"
62108,4,"QQ,KJN"
37106,3,"SK,HBS"
37106,2,"QQ,HRF"
66058,2,"DD,NNX"
89619,1,"TT,XBD"
33065,1,"QQ,FKL"
89619,8,"T,XBD"
83496,5,"KT,AWF"
38100,1,"K,AKF"
38100,2,"QQ,MCI"
44689,7,"K,CQC"
44689,8,"K,BJP"
36157,6,"K,JIT"
06187,2,"K,MDG"
11214,11,"SK,OCI"
95484,2,"D,KXK"
89143,1,"TT,CSF"
93800,4,"Q,KZN"
93800,7,"QTT,KZO"
14120,11,"SK,BAM"
85468,8,"TT,SYG"
05441,4,"WK,BAM"
05441,5,"WK,BAQ"
78721,3,"TT,EFK"
61072,9,"SK,HYB"
06038,11,"SKK,QXE"
77719,4,"SK,DYC"
34173,8,"D,BAQ"
06038,4,"Q,QXJ"
06038,7,"Q,QXK"
78721,1,"TT,EFE"
06038,9,"QQ,QXC"
06038,10,"QQ,QXN"
06038,3,"QQ,QXK"
83653,3,"D,AUV"
93013,2,"Q,VNB"
99105,1,"DD,NKH"
99519,1,"Q,SNN"
81042,1,"T,BED"
81042,4,"T,BEG"
54019,10,"SKK,ATF"
95091,4,"D,ZIL"
36141,2,"K,ICU"
88200,4,"K,DNT"
66053,11,"SK,ZXW"
54019,14,"SQ,ATY"
99519,2,"TT,SNN"
99519,6,"Q,NEF"
77597,10,"K,PFR"
06187,4,"WQQ,BAQ"
42016,4,"DD,PPY"
56300,3,"K,SUP"
99519,7,"TT,NVO"
46013,8,"DD,BAM"
61072,4,"K,FTX"
61072,5,"K,FLU"
61072,10,"SK,UVX"
61072,11,"SK,UVW"
67024,8,"K,BDF"
44579,8,"SK,JKN"
66053,7,"SQQ,ZYC"
06038,8,"K,QXK"
92642,3,"K,JJJ"
96093,8,"T,GUI"
99516,8,"K,HQN"
93333,5,"Q,KGW"
90935,3,"QQ,ZHI"
46001,4,"QQ,NIH"
88125,2,"TT,EXO"
98236,5,"K,FSG"
17139,4,"SQQ,FQL"
42016,7,"SDD,XVS"
70257,1,"K,WJN"
44541,3,"SKQ,VYX"
83909,5,"K,NGD"
83481,10,"DT,GSY"
70257,2,"K,WJQ"
48168,9,"K,GDQ"
48168,13,"K,BAM"
48168,14,"SQ,BAM"
05362,11,"K,VKI"
44494,1,"K,MOE"
44494,4,"K,MOG"
44494,6,"K,MOI"
44494,3,"K,MOJ"
44494,2,"QQ,IWK"
19116,3,"SK,ZET"
43179,2,"K,ZOR"
70146,4,"DD,DOP"
48173,15,"K,CED"
15084,4,"K,BAQ"
50145,2,"QQ,QHI"
48176,12,"K,CQC"
